,grid_type,light_height,light_width,box_offset,mean,std
277,grid,2.875,5.0,2.5500000000000003,27.63391490664218,86.3835518168324
278,grid,2.875,5.0,3.7750000000000004,27.636465666768697,86.38196620201437
279,grid,2.875,5.0,5.0,27.61952861952862,86.3102272184469
280,grid,2.875,8.75,0.1,20.67309458218549,94.7622527719419
281,grid,2.875,8.75,1.3250000000000002,20.66717681869197,94.84658055812048
282,grid,2.875,8.75,2.5500000000000003,20.683297622691562,94.83279320120596
283,grid,2.875,8.75,3.7750000000000004,20.660340781552904,94.81555115841421
284,grid,2.875,8.75,5.0,20.636567697173756,94.78778625349022
285,grid,2.875,12.5,0.1,12.771757983879196,96.27218773429621
286,grid,2.875,12.5,1.3250000000000002,12.754208754208754,96.31152810713051
287,grid,2.875,12.5,2.5500000000000003,12.794306703397613,96.30179793248183
288,grid,2.875,12.5,3.7750000000000004,12.781654933170085,96.3176762265782
289,grid,2.875,12.5,5.0,12.754412815018876,96.28585059673256
290,grid,2.875,16.25,0.1,8.58779716355474,96.83716258555238
291,grid,2.875,16.25,1.3250000000000002,8.560453014998469,96.90439994856203
292,grid,2.875,16.25,2.5500000000000003,8.572492602795633,96.83477560907203
293,grid,2.875,16.25,3.7750000000000004,8.528517498214468,96.89508883288049
294,grid,2.875,16.25,5.0,8.56065707580859,96.84611929352009
295,grid,2.875,20.0,0.1,6.357106417712479,97.10039200729184
296,grid,2.875,20.0,1.3250000000000002,6.381797775737169,97.06445611712306
297,grid,2.875,20.0,2.5500000000000003,6.422303846546271,97.03385967843425
298,grid,2.875,20.0,3.7750000000000004,6.394143454749515,97.02741115458879
299,grid,2.875,20.0,5.0,6.4346495255586165,97.04248369993529
300,grid,5.25,5.0,0.1,17.01561065197429,93.76471746853898
301,grid,5.25,5.0,1.3250000000000002,16.948984797469645,93.69576794997919
302,grid,5.25,5.0,2.5500000000000003,17.072951739618407,93.65844105839636
303,grid,5.25,5.0,3.7750000000000004,17.05305581063157,93.7559544864801
304,grid,5.25,5.0,5.0,17.04162840526477,93.70284027914089
305,grid,5.25,8.75,0.1,13.415467809407204,95.90944988381209
306,grid,5.25,8.75,1.3250000000000002,13.438424650545862,95.85906520048482
307,grid,5.25,8.75,2.5500000000000003,13.48862360983573,95.90019695411485
308,grid,5.25,8.75,3.7750000000000004,13.450770329558209,95.90338972294578
309,grid,5.25,8.75,5.0,13.44536271808999,95.91196020644463
310,grid,5.25,12.5,0.1,9.7060504030201,96.85824271562795
311,grid,5.25,12.5,1.3250000000000002,9.690439751045812,96.84921670300523
312,grid,5.25,12.5,2.5500000000000003,9.688297112539537,96.86200212262969
313,grid,5.25,12.5,3.7750000000000004,9.713804713804715,96.85428171340135
314,grid,5.25,12.5,5.0,9.650545862667075,96.85856767715102
315,grid,5.25,16.25,0.1,6.880624426078971,97.33497275335965
316,grid,5.25,16.25,1.3250000000000002,6.872972145699419,97.4095516915659
317,grid,5.25,16.25,2.5500000000000003,6.886950311192735,97.37908974033728
318,grid,5.25,16.25,3.7750000000000004,6.909499030711152,97.38997393467979
319,grid,5.25,16.25,5.0,6.880828486889093,97.39361039441275
320,grid,5.25,20.0,0.1,5.047138047138047,97.76066683556309
321,grid,5.25,20.0,1.3250000000000002,5.07060504030201,97.74403168174615
322,grid,5.25,20.0,2.5500000000000003,5.0882563003775125,97.74902308275982
323,grid,5.25,20.0,3.7750000000000004,5.0728497092133455,97.7645940817865
324,grid,5.25,20.0,5.0,5.064381185593307,97.73497657036144
325,grid,7.625,5.0,0.1,11.026221814100602,96.11718615667954
326,grid,7.625,5.0,1.3250000000000002,11.035710641771248,96.12098194502167
327,grid,7.625,5.0,2.5500000000000003,10.978675645342312,96.15419983869236
328,grid,7.625,5.0,3.7750000000000004,10.981022344658708,96.14672651172249
329,grid,7.625,5.0,5.0,11.026629935720845,96.17778459026948
330,grid,7.625,8.75,0.1,9.24222018161412,96.76214221792841
331,grid,7.625,8.75,1.3250000000000002,9.255484134272013,96.7709254373508
332,grid,7.625,8.75,2.5500000000000003,9.232731353943475,96.82333044776402
333,grid,7.625,8.75,3.7750000000000004,9.270788695031118,96.80630201074275
334,grid,7.625,8.75,5.0,9.259463320069381,96.79775381135444
335,grid,7.625,12.5,0.1,7.239363330272421,97.27040028888517
336,grid,7.625,12.5,1.3250000000000002,7.244566880930518,97.2812183586116
337,grid,7.625,12.5,2.5500000000000003,7.2292623201714115,97.27194460226812
338,grid,7.625,12.5,3.7750000000000004,7.286297316600347,97.2602855858918
339,grid,7.625,12.5,5.0,7.250892766044281,97.27429797028918
340,grid,7.625,16.25,0.1,5.528517498214468,97.63213105894069
341,grid,7.625,16.25,1.3250000000000002,5.525354555657586,97.65473883915848
342,grid,7.625,16.25,2.5500000000000003,5.507091113151719,97.65117831963383
343,grid,7.625,16.25,3.7750000000000004,5.534129170492807,97.61802774222718
344,grid,7.625,16.25,5.0,5.516886032037547,97.63909647405916
345,grid,7.625,20.0,0.1,4.219569431690644,97.95531286167706
346,grid,7.625,20.0,1.3250000000000002,4.227119681665136,97.95568852019863
347,grid,7.625,20.0,2.5500000000000003,4.219977553310887,97.91518165212787
348,grid,7.625,20.0,3.7750000000000004,4.231813080297929,97.92879235709037
349,grid,7.625,20.0,5.0,4.225487195184165,97.96666708569447
350,grid,10.0,5.0,0.1,7.508111417202326,97.09906437128994
351,grid,10.0,5.0,1.3250000000000002,7.569635751453934,97.09107177082892
352,grid,10.0,5.0,2.5500000000000003,7.537088052239567,97.10703881547595
353,grid,10.0,5.0,3.7750000000000004,7.5961636567697175,97.09980288125651
354,grid,10.0,5.0,5.0,7.522395673910825,97.12326257411532
355,grid,10.0,8.75,0.1,6.577186001428426,97.36598156111116
356,grid,10.0,8.75,1.3250000000000002,6.586368737883889,97.36560817452845
357,grid,10.0,8.75,2.5500000000000003,6.595959595959596,97.35839755774796
358,grid,10.0,8.75,3.7750000000000004,6.58779716355474,97.36128243674878
359,grid,10.0,8.75,5.0,6.6096316702377305,97.35692153616736
360,grid,10.0,12.5,0.1,5.448831751862055,97.61127471627012
361,grid,10.0,12.5,1.3250000000000002,5.4618916437098255,97.64202489838607
362,grid,10.0,12.5,2.5500000000000003,5.446587082950719,97.6627064011991
363,grid,10.0,12.5,3.7750000000000004,5.475869809203142,97.63328907533123
364,grid,10.0,12.5,5.0,5.449852055912662,97.6165125603841
365,grid,10.0,16.25,0.1,4.452096724823997,97.87725501723803
366,grid,10.0,16.25,1.3250000000000002,4.415875931027446,97.88609025807303
367,grid,10.0,16.25,2.5500000000000003,4.390164268952148,97.91938777435598
368,grid,10.0,16.25,3.7750000000000004,4.437200285685134,97.90615058699672
369,grid,10.0,16.25,5.0,4.424344454647485,97.8949593969406
370,grid,10.0,20.0,0.1,3.5415773900622387,98.12068794068166
371,grid,10.0,20.0,1.3250000000000002,3.537904295480053,98.13128123002308
372,grid,10.0,20.0,2.5500000000000003,3.54320987654321,98.09093713298122
373,grid,10.0,20.0,3.7750000000000004,3.5167840016324865,98.10710496048446
374,grid,10.0,20.0,5.0,3.56198347107438,98.11458226787212
375,spiral,0.5,5.0,0.1,44.41475359657178,26.266354718152414
376,spiral,0.5,5.0,1.3250000000000002,44.38618508315478,26.29026857579848
